"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DZ35%20SERIES.JPG","604-1040-ND","DZ-2R5D107T","Elna America","CAP 100F -20% +80% 2.5V T/H",687,0,"45.00000",0,1,"Bulk","DZ","100F","-20%, +80%","2.5V","80 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","2.047"" (52.00mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20snap%20in.jpg","604-1041-ND","DZ-2R5D207S57T","Elna America","CAP 200F -20% +80% 2.5V T/H",423,0,"36.25000",0,1,"Bulk","DZ","200F","-20%, +80%","2.5V","80 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","2.047"" (52.00mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20radial.jpg","604-1038-ND","DZ-2R5D206T","Elna America","CAP 20F -20% +80% 2.5V T/H",638,0,"10.13000",0,1,"Bulk","DZ","20F","-20%, +80%","2.5V","200 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
"http://media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DC_DCKe.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/MFG_DSK%20SERIES.jpg","604-1006-ND","DC-2R5E224U-E","Elna America","CAP 220MF -20% +80% 2.5V SMD",3492,0,"2.21000",0,1,"Bulk","DC","220mF","-20%, +80%","2.5V","100 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Surface Mount","Coin, Thin Terminals - Same Sides","-","0.268"" Dia (6.80mm)","0.102"" (2.60mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DZ12%20SERIES.JPG","604-1036-ND","DZ-2R5D475T","Elna America","CAP 4.7F -20% +80% 2.5V T/H",1953,0,"3.93000",0,1,"Bulk","DZ","4.7F","-20%, +80%","2.5V","200 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
"http://media.digikey.com/pdf/Data%20Sheets/Nichicon%20PDFs/JD%20Series%20EVerCap.pdf","http://media.digikey.com/photos/Nichicon%20Photos/JJD0E807MSEC.JPG","493-3321-ND","JJD0E807MSEC","Nichicon","CAP 800F 20% 2.5V CHASSIS MOUNT",31,0,"100.91000",0,1,"Bulk","EVerCAP® JD","800F","±20%","2.5V","13 mOhm","2000 Hrs @ 60°C","-","Chassis Mount","Radial, Can - Screw Terminals","0.500"" (12.70mm)","1.378"" Dia (35.00mm)","4.252"" (108.00mm)","-25°C ~ 60°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DZ25%20SERIES.JPG","604-1039-ND","DZ-2R5D506T","Elna America","CAP 50F -20% +80% 2.5V T/H",165,0,"23.60000",0,1,"Bulk","DZ","50F","-20%, +80%","2.5V","80 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
"http://media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZNe.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/DZN-2R5D206T.JPG","604-1046-ND","DZN-2R5D206T","Elna America","CAP 20F -20% +80% 2.5V T/H",197,0,"10.87000",0,1,"Bulk","DZN","20F","-20%, +80%","2.5V","20 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DZ12%20SERIES.JPG","604-1150-ND","DZ-2R5D106Z7T","Elna America","CAP 10F -20% +80% 2.5V T/H",159,0,"5.09000",0,1,"Bulk","DZ","10F","-20%, +80%","2.5V","200 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-data/pdf/ABC0000/ABC0000CE7.pdf","http://media.digikey.com/Photos/Panasonic%20Photos/EEC-A0EL475.jpg","P6967-ND","EEC-A0EL475","Panasonic Electronic Components","CAP 4.7F -20% +80% 2.5V T/H",101,0,"3.94000",0,1,"Bulk","AL","4.7F","-20%, +80%","2.5V","200 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.457"" (37.00mm)","-25°C ~ 70°C"
"http://media.digikey.com/pdf/Data%20Sheets/Nichicon%20PDFs/JD%20Series%20EVerCap.pdf","http://media.digikey.com/photos/Nichicon%20Photos/JJD0E607MSEC.JPG","493-3320-ND","JJD0E607MSEC","Nichicon","CAP 600F 20% 2.5V CHASSIS MOUNT",42,0,"87.97000",0,1,"Bulk","EVerCAP® JD","600F","±20%","2.5V","16 mOhm","2000 Hrs @ 60°C","-","Chassis Mount","Radial, Can - Screw Terminals","0.500"" (12.70mm)","1.378"" Dia (35.00mm)","3.465"" (88.00mm)","-25°C ~ 60°C"
"http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf","http://media.digikey.com/Photos/Rubycon/2.5DMB50M18X40.jpg","1189-1163-ND","2.5DMB50M18X40","Rubycon","CAP 50F 20% 2.5V THROUGH HOLE",195,0,"28.03000",0,1,"Bulk","DMB","50F","±20%","2.5V","100 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
"http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf","http://media.digikey.com/Photos/Rubycon/2.5DMB22M16X25.jpg","1189-1159-ND","2.5DMB22M16X25","Rubycon","CAP 22F 20% 2.5V THROUGH HOLE",198,0,"19.96000",0,1,"Bulk","DMB","22F","±20%","2.5V","100 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-25°C ~ 70°C"
"http://www.nichicon-us.com/english/products/pdfs/e-jc692.pdf","http://media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC35-SERIES.jpg","493-3316-ND","JJC0E107MELC","Nichicon","CAP 100F 20% 2.5V THROUGH HOLE",124,0,"16.42000",0,1,"Bulk","EVerCAP® JC","100F","±20%","2.5V","50 mOhm @ 1kHz","2000 Hrs @ 60°C","-","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","1.457"" (37.00mm)","-25°C ~ 60°C"
"http://www.nichicon-us.com/english/products/pdfs/e-jc692.pdf","http://media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC35-SERIES.jpg","493-3313-ND","JJC0E686MELC","Nichicon","CAP 68F 20% 2.5V THROUGH HOLE",166,0,"13.56000",0,1,"Bulk","EVerCAP® JC","68F","±20%","2.5V","60 mOhm @ 1kHz","2000 Hrs @ 60°C","-","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","1.260"" (32.00mm)","-25°C ~ 60°C"
"http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf","http://media.digikey.com/Photos/Rubycon/2.5DMB10M10X35.jpg","1189-1158-ND","2.5DMB10M10X35","Rubycon","CAP 10F 20% 2.5V THROUGH HOLE",931,0,"11.23000",0,1,"Bulk","DMB","10F","±20%","2.5V","200 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.457"" (37.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4302_A_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2038.0H,16.0D.jpg","283-2774-ND","A1635-2R5475-R","Eaton Bussmann","CAP 4.7F -20% +80% 2.5V T/H",785,0,"11.14000",0,1,"Bulk","PowerStor® A","4.7F","-20%, +80%","2.5V","25 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.650"" Dia (16.50mm)","1.496"" (38.00mm)","-25°C ~ 70°C"
"http://www.nichicon-us.com/english/products/pdfs/e-jc692.pdf","http://media.digikey.com/photos/Nichicon%20Photos/JJC0E156MELZ.JPG","493-3299-ND","JJC0E156MELZ","Nichicon","CAP 15F 20% 2.5V THROUGH HOLE",249,0,"9.64000",0,1,"Bulk","EVerCAP® JC","15F","±20%","2.5V","120 mOhm","2000 Hrs @ 60°C","-","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.866"" Dia (22.00mm)","0.866"" (22.00mm)","-25°C ~ 60°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/M1325-2R5905-R.jpg","283-3013-ND","M1325-2R5905-R","Eaton Bussmann","CAP 9F -20% +80% 2.5V T/H",336,0,"9.45000",0,1,"Bulk","PowerStor® M","9F","-20%, +80%","2.5V","30 mOhm @ 100Hz","1000 Hrs @ 60°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","1.118"" (28.40mm)","-40°C ~ 60°C"
"http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf","http://media.digikey.com/Photos/Rubycon/2.5DMB4R7M10X20.jpg","1189-1162-ND","2.5DMB4R7M10X20","Rubycon","CAP 4.7F 20% 2.5V THROUGH HOLE",1000,0,"8.30000",0,1,"Bulk","DMB","4.7F","±20%","2.5V","500 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/m1030-2r5605-r.JPG","283-3012-ND","M1030-2R5605-R","Eaton Bussmann","CAP 6F -20% +80% 2.5V T/H",618,0,"6.08000",0,1,"Bulk","PowerStor® M","6F","-20%, +80%","2.5V","35 mOhm @ 100Hz","1000 Hrs @ 60°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-40°C ~ 60°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/M1020-2R5305-R.jpg","283-3011-ND","M1020-2R5305-R","Eaton Bussmann","CAP 3F -20% +80% 2.5V T/H",165,0,"5.63000",0,1,"Bulk","PowerStor® M","3F","-20%, +80%","2.5V","50 mOhm @ 100Hz","1000 Hrs @ 60°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.878"" (22.30mm)","-40°C ~ 60°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20radial.jpg","604-1034-ND","DZ-2R5D105T","Elna America","CAP 1F -20% +80% 2.5V T/H",4288,0,"1.83000",0,1,"Bulk","DZ","1F","-20%, +80%","2.5V","1 Ohm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.945"" (24.00mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DZ18%20SERIES.JPG","604-1037-ND","DZ-2R5D106T","Elna America","CAP 10F -20% +80% 2.5V T/H",2561,0,"7.38000",0,1,"Bulk","DZ","10F","-20%, +80%","2.5V","200 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.457"" (37.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4302_A_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2021.0H,8.0D.jpg","283-2771-ND","A0820-2R5474-R","Eaton Bussmann","CAP 470MF -20% +80% 2.5V T/H",347,0,"5.96000",0,1,"Bulk","PowerStor® A","470mF","-20%, +80%","2.5V","150 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
"http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf","http://media.digikey.com/Photos/Rubycon/2.5DMB2R2M8X16.jpg","1189-1160-ND","2.5DMB2R2M8X16","Rubycon","CAP 2.2F 20% 2.5V THROUGH HOLE",546,0,"5.86000",0,1,"Bulk","DMB","2.2F","±20%","2.5V","1 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.709"" (18.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/M0810-2R5105-R.JPG","283-3010-ND","M0820-2R5205-R","Eaton Bussmann","CAP 2F -20% +80% 2.5V T/H",1932,0,"4.50000",0,1,"Bulk","PowerStor® M","2F","-20%, +80%","2.5V","100 mOhm @ 100Hz","1000 Hrs @ 60°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)","-40°C ~ 60°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor02_e.pdf","http://media.digikey.com/Photos/Taiyo%20Yuden%20Photos/PAS1016LS2R5205.JPG","587-3465-ND","PAS1016LS2R5205","Taiyo Yuden","CAP 2F 20% 2.5V THROUGH HOLE",290,0,"3.95000",0,1,"Bulk","LS","2F","±20%","2.5V","50 mOhm","-","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.709"" (18.00mm)","-25°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e.pdf","http://media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20radial.jpg","604-1035-ND","DZ-2R5D335T","Elna America","CAP 3.3F -20% +80% 2.5V T/H",3983,0,"3.77000",0,1,"Bulk","DZ","3.3F","-20%, +80%","2.5V","300 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.984"" (25.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4390_B_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2021.0H,8.0D.jpg","283-2777-ND","B0820-2R5225-R","Eaton Bussmann","CAP 2.2F -20% +80% 2.5V T/H",679,13000,"3.75000",0,1,"Bulk","PowerStor® B","2.2F","-20%, +80%","2.5V","200 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4423-xb-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/XB3560-2R5407-R.JPG","283-4176-ND","XB3560-2R5407-R","Eaton Bussmann","CAP 400F 10% 2.5V THROUGH HOLE",168,0,"12.50000",0,1,"Bulk","PowerStor® XB","400F","±10%","2.5V","4.5 mOhm","1500 Hrs @ 70°C","-","Through Hole","Radial, Can - Snap-In","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.520"" (64.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1635-2R5356-R.jpg","283-3129-ND","HB1635-2R5356-R","Eaton Bussmann","CAP 35F -10% +30% 2.5V T/H",338,0,"6.98000",0,1,"Bulk","PowerStor® HB","35F","-10%, +30%","2.5V","30 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.650"" Dia (16.50mm)","1.496"" (38.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB0820-2R5305-R.jpg","283-3123-ND","HB0820-2R5305-R","Eaton Bussmann","CAP 3F -10% +30% 2.5V T/H",1796,0,"2.38000",0,1,"Bulk","PowerStor® HB","3F","-10%, +30%","2.5V","160 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1840-2R5606-R.jpg","283-3130-ND","HB1840-2R5606-R","Eaton Bussmann","CAP 60F -10% +30% 2.5V T/H",1299,0,"7.76000",0,1,"Bulk","PowerStor® HB","60F","-10%, +30%","2.5V","25 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4302_A_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2031.5H,10.0D.jpg","283-2773-ND","A1030-2R5155-R","Eaton Bussmann","CAP 1.5F -20% +80% 2.5V T/H",1180,0,"5.94000",0,1,"Bulk","PowerStor® A","1.5F","-20%, +80%","2.5V","60 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4302_A_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2022.3H,10.0D.jpg","283-2772-ND","A1020-2R5105-R","Eaton Bussmann","CAP 1F -20% +80% 2.5V T/H",1724,0,"5.94000",0,1,"Bulk","PowerStor® A","1F","-20%, +80%","2.5V","90 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.878"" (22.30mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1625-2R5256-R.jpg","283-3128-ND","HB1625-2R5256-R","Eaton Bussmann","CAP 25F -10% +30% 2.5V T/H",1842,0,"4.88000",0,1,"Bulk","PowerStor® HB","25F","-10%, +30%","2.5V","40 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.650"" Dia (16.50mm)","1.118"" (28.40mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1325-2R5156-R.jpg","283-3127-ND","HB1325-2R5156-R","Eaton Bussmann","CAP 15F -10% +30% 2.5V T/H",2880,0,"4.63000",0,1,"Bulk","PowerStor® HB","15F","-10%, +30%","2.5V","50 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","1.118"" (28.40mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0022+EECHZ0E106+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/EEC-HZ0E475.JPG","P13764-ND","EEC-HZ0E106","Panasonic Electronic Components","CAP 10F -20% +40% 2.5V T/H",7033,0,"4.20000",0,1,"Bulk","HZ","10F","-20%, +40%","2.5V","200 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB0830-2R5605-R.jpg","283-3125-ND","HB0830-2R5605-R","Eaton Bussmann","CAP 6F -10% +30% 2.5V T/H",3104,0,"3.57000",0,1,"Bulk","PowerStor® HB","6F","-10%, +30%","2.5V","100 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","1.220"" (31.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1030-2R5106-R.jpg","283-3126-ND","HB1030-2R5106-R","Eaton Bussmann","CAP 10F -10% +30% 2.5V T/H",6771,0,"3.57000",0,1,"Bulk","PowerStor® HB","10F","-10%, +30%","2.5V","60 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0022+EECHZ0E335+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/EEC-HZ0E335.JPG","P13762-ND","EEC-HZ0E335","Panasonic Electronic Components","CAP 3.3F -20% +40% 2.5V T/H",4373,0,"3.34000",0,1,"Bulk","HZ","3.3F","-20%, +40%","2.5V","300 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
"http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0022+EECHZ0E475+7+WW","http://media.digikey.com/photos/Panasonic%20Photos/EEC-HZ0E475.JPG","P13763-ND","EEC-HZ0E475","Panasonic Electronic Components","CAP 4.7F -20% +40% 2.5V T/H",8366,0,"3.17000",0,1,"Bulk","HZ","4.7F","-20%, +40%","2.5V","300 mOhm","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1020-2R5505-R.jpg","283-3124-ND","HB1020-2R5505-R","Eaton Bussmann","CAP 5F -10% +30% 2.5V T/H",10231,0,"3.13000",0,1,"Bulk","PowerStor® HB","5F","-10%, +30%","2.5V","100 mOhm @ 100Hz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.878"" (22.30mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/M0810-2R5105-R.JPG","283-3009-ND","M0810-2R5105-R","Eaton Bussmann","CAP 1F -20% +80% 2.5V T/H",1985,0,"3.06000",0,1,"Bulk","PowerStor® M","1F","-20%, +80%","2.5V","250 mOhm @ 100Hz","1000 Hrs @ 60°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.531"" (13.50mm)","-40°C ~ 60°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4390_B_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2013.5H,8.0D.jpg","283-2776-ND","B0810-2R5105-R","Eaton Bussmann","CAP 1F -20% +80% 2.5V T/H",26937,0,"1.70000",0,1,"Bulk","PowerStor® B","1F","-20%, +80%","2.5V","500 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.531"" (13.50mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4390_B_Series.pdf","http://media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2012.0H,5.5D.jpg","283-2775-ND","B0510-2R5224-R","Eaton Bussmann","CAP 220MF -20% +80% 2.5V T/H",11415,0,"1.67000",0,1,"Bulk","PowerStor® B","220mF","-20%, +80%","2.5V","2 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.079"" (2.00mm)","0.217"" Dia (5.50mm)","0.472"" (12.00mm)","-25°C ~ 70°C"
